osu file format v14

[General]
AudioFilename: audio.ogg
AudioLeadIn: 0
PreviewTime: -1
Countdown: 0
SampleSet: Drum
StackLeniency: 0.7
Mode: 3
LetterboxInBreaks: 0
SpecialStyle: 0
WidescreenStoryboard: 0

[Editor]
DistanceSpacing: 0.8
BeatDivisor: 3
GridSize: 32
TimelineZoom: 3.699999

[Metadata]
Title:macaron moon
TitleUnicode:macaron moon
Artist:YUC'e
ArtistUnicode:YUC'e
Creator:ArtsyJon
Version:Hard
Source:
Tags:
BeatmapID:0
BeatmapSetID:-1

[Difficulty]
HPDrainRate:5
CircleSize:5
OverallDifficulty:5
ApproachRate:5
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
//Break Periods
//Storyboard Layer 0 (Background)
//Storyboard Layer 1 (Fail)
//Storyboard Layer 2 (Pass)
//Storyboard Layer 3 (Foreground)
//Storyboard Layer 4 (Overlay)
//Storyboard Sound Samples

[TimingPoints]
2099,352.941176470588,4,3,0,100,1,0


[HitObjects]
358,192,2098,5,0,0:0:0:0:
358,192,2451,1,0,0:0:0:0:
153,192,2687,1,0,0:0:0:0:
460,192,2804,1,0,0:0:0:0:
153,192,3040,1,0,0:0:0:0:
358,192,3157,1,0,0:0:0:0:
153,192,3393,1,0,0:0:0:0:
460,192,3510,1,0,0:0:0:0:
153,192,3746,1,0,0:0:0:0:
358,192,3863,1,0,0:0:0:0:
153,192,4098,1,0,0:0:0:0:
460,192,4216,1,0,0:0:0:0:
153,192,4451,1,0,0:0:0:0:
460,192,4569,1,0,0:0:0:0:
153,192,4804,1,0,0:0:0:0:
358,192,4922,1,0,0:0:0:0:
153,192,5275,1,0,0:0:0:0:
358,192,5510,1,0,0:0:0:0:
51,192,5628,1,0,0:0:0:0:
358,192,5863,1,0,0:0:0:0:
153,192,5981,1,0,0:0:0:0:
358,192,6216,1,0,0:0:0:0:
51,192,6334,1,0,0:0:0:0:
358,192,6569,1,0,0:0:0:0:
153,192,6687,1,0,0:0:0:0:
358,192,6922,1,0,0:0:0:0:
51,192,7040,128,0,7746:0:0:0:0:
358,192,7393,128,0,7746:0:0:0:0:
358,192,8098,1,0,0:0:0:0:
153,192,8334,1,0,0:0:0:0:
460,192,8451,1,0,0:0:0:0:
153,192,8687,1,0,0:0:0:0:
358,192,8804,1,0,0:0:0:0:
153,192,9040,1,0,0:0:0:0:
460,192,9157,1,0,0:0:0:0:
153,192,9393,1,0,0:0:0:0:
358,192,9510,1,0,0:0:0:0:
153,192,9746,1,0,0:0:0:0:
460,192,9863,1,0,0:0:0:0:
153,192,10098,1,0,0:0:0:0:
460,192,10216,1,0,0:0:0:0:
460,192,10569,1,0,0:0:0:0:
153,192,10804,1,0,0:0:0:0:
358,192,10922,1,0,0:0:0:0:
256,192,11157,1,0,0:0:0:0:
460,192,11275,1,0,0:0:0:0:
153,192,11510,1,0,0:0:0:0:
358,192,11628,1,0,0:0:0:0:
51,192,11863,1,0,0:0:0:0:
358,192,11981,128,0,12334:0:0:0:0:
153,192,12334,128,0,12687:0:0:0:0:
460,192,12687,128,0,13040:0:0:0:0:
256,192,13040,1,0,0:0:0:0:
460,192,13157,1,0,0:0:0:0:
153,192,13275,1,0,0:0:0:0:
358,192,13393,1,0,0:0:0:0:
358,192,13746,1,0,0:0:0:0:
256,192,13981,1,0,0:0:0:0:
460,192,14098,1,0,0:0:0:0:
153,192,14334,1,0,0:0:0:0:
358,192,14451,1,0,0:0:0:0:
256,192,14687,1,0,0:0:0:0:
460,192,14804,1,0,0:0:0:0:
153,192,15040,1,0,0:0:0:0:
358,192,15157,1,0,0:0:0:0:
256,192,15393,1,0,0:0:0:0:
460,192,15510,1,0,0:0:0:0:
256,192,15746,1,0,0:0:0:0:
460,192,15863,1,0,0:0:0:0:
460,192,16098,1,0,0:0:0:0:
153,192,16216,1,0,0:0:0:0:
153,192,16569,1,0,0:0:0:0:
358,192,16804,1,0,0:0:0:0:
51,192,16922,1,0,0:0:0:0:
358,192,17157,1,0,0:0:0:0:
153,192,17275,1,0,0:0:0:0:
358,192,17510,1,0,0:0:0:0:
51,192,17628,128,0,17863:0:0:0:0:
358,192,17863,1,0,0:0:0:0:
153,192,17981,128,0,18216:0:0:0:0:
358,192,18216,1,0,0:0:0:0:
51,192,18334,128,0,18687:0:0:0:0:
358,192,18687,1,0,0:0:0:0:
153,192,18804,1,0,0:0:0:0:
358,192,18922,1,0,0:0:0:0:
153,192,19040,128,0,19157:0:0:0:0:
358,192,19157,1,0,0:0:0:0:
256,192,19275,1,0,0:0:0:0:
460,192,19393,1,0,0:0:0:0:
256,192,19510,1,0,0:0:0:0:
460,192,19628,1,0,0:0:0:0:
153,192,19746,1,0,0:0:0:0:
358,192,19863,1,0,0:0:0:0:
51,192,19981,1,0,0:0:0:0:
460,192,20098,1,0,0:0:0:0:
153,192,20216,1,0,0:0:0:0:
358,192,20334,1,0,0:0:0:0:
51,192,20451,1,0,0:0:0:0:
460,192,20569,1,0,0:0:0:0:
153,192,20687,1,0,0:0:0:0:
358,192,20804,1,0,0:0:0:0:
51,192,20922,1,0,0:0:0:0:
460,192,21040,1,0,0:0:0:0:
51,192,21157,1,0,0:0:0:0:
256,192,21275,1,0,0:0:0:0:
51,192,21393,1,0,0:0:0:0:
256,192,21510,1,0,0:0:0:0:
51,192,21628,1,0,0:0:0:0:
256,192,21746,1,0,0:0:0:0:
153,192,21863,1,0,0:0:0:0:
358,192,21981,1,0,0:0:0:0:
153,192,22098,1,0,0:0:0:0:
358,192,22216,1,0,0:0:0:0:
153,192,22334,1,0,0:0:0:0:
358,192,22451,1,0,0:0:0:0:
51,192,22569,1,0,0:0:0:0:
460,192,22687,1,0,0:0:0:0:
51,192,22804,1,0,0:0:0:0:
358,192,22922,1,0,0:0:0:0:
256,192,22966,1,0,0:0:0:0:
358,192,23010,1,0,0:0:0:0:
256,192,23054,1,0,0:0:0:0:
358,192,23098,1,0,0:0:0:0:
256,192,23143,1,0,0:0:0:0:
358,192,23187,1,0,0:0:0:0:
256,192,23231,1,0,0:0:0:0:
358,192,23275,1,0,0:0:0:0:
256,192,24216,1,0,0:0:0:0:
153,192,24268,1,0,0:0:0:0:
358,192,24304,1,0,0:0:0:0:
51,192,24687,128,0,25040:0:0:0:0:
153,192,25040,1,0,0:0:0:0:
51,192,25157,1,0,0:0:0:0:
256,192,25275,1,0,0:0:0:0:
153,192,25393,1,0,0:0:0:0:
358,192,25510,1,0,0:0:0:0:
256,192,25628,1,0,0:0:0:0:
460,192,25746,128,0,26804:0:0:0:0:
358,192,26804,1,0,0:0:0:0:
460,192,27157,1,0,0:0:0:0:
358,192,27393,1,0,0:0:0:0:
460,192,27510,128,0,27863:0:0:0:0:
358,192,27863,1,0,0:0:0:0:
460,192,27981,1,0,0:0:0:0:
256,192,28098,1,0,0:0:0:0:
358,192,28216,1,0,0:0:0:0:
153,192,28334,1,0,0:0:0:0:
256,192,28451,1,0,0:0:0:0:
51,192,28569,128,0,29157:0:0:0:0:
51,192,29628,128,0,29981:0:0:0:0:
460,192,29981,1,0,0:0:0:0:
153,192,30216,1,0,0:0:0:0:
460,192,30334,128,0,30687:0:0:0:0:
358,192,30687,1,0,0:0:0:0:
460,192,30804,1,0,0:0:0:0:
256,192,30922,1,0,0:0:0:0:
358,192,31040,1,0,0:0:0:0:
153,192,31157,1,0,0:0:0:0:
256,192,31275,1,0,0:0:0:0:
51,192,31393,128,0,32451:0:0:0:0:
153,192,32451,1,0,0:0:0:0:
51,192,32804,1,0,0:0:0:0:
153,192,33040,1,0,0:0:0:0:
51,192,33157,128,0,33510:0:0:0:0:
153,192,33510,1,0,0:0:0:0:
51,192,33628,1,0,0:0:0:0:
256,192,33746,1,0,0:0:0:0:
153,192,33863,1,0,0:0:0:0:
358,192,33981,1,0,0:0:0:0:
256,192,34098,1,0,0:0:0:0:
460,192,34216,128,0,34922:0:0:0:0:
460,192,35275,128,0,35628:0:0:0:0:
358,192,35628,1,0,0:0:0:0:
460,192,35746,1,0,0:0:0:0:
358,192,35863,1,0,0:0:0:0:
460,192,35981,128,0,36334:0:0:0:0:
358,192,36334,1,0,0:0:0:0:
460,192,36451,1,0,0:0:0:0:
256,192,36569,1,0,0:0:0:0:
358,192,36687,1,0,0:0:0:0:
153,192,36804,1,0,0:0:0:0:
256,192,36922,1,0,0:0:0:0:
51,192,37040,128,0,38098:0:0:0:0:
460,192,37393,1,0,0:0:0:0:
460,192,37746,1,0,0:0:0:0:
460,192,38098,1,0,0:0:0:0:
51,192,38451,1,0,0:0:0:0:
358,192,38687,1,0,0:0:0:0:
51,192,38804,128,0,39157:0:0:0:0:
153,192,39157,1,0,0:0:0:0:
51,192,39275,1,0,0:0:0:0:
