osu file format v14

[General]
AudioFilename: audio.mp3
AudioLeadIn: 0
PreviewTime: 98258
Countdown: 0
SampleSet: Drum
StackLeniency: 0.7
Mode: 3
LetterboxInBreaks: 0
SpecialStyle: 0
WidescreenStoryboard: 0

[Editor]
Bookmarks: 6998
DistanceSpacing: 1.3
BeatDivisor: 8
GridSize: 4
TimelineZoom: 3.999999

[Metadata]
Title:FREEDOM DiVE
TitleUnicode:FREEDOM DiVE↓
Artist:xi
ArtistUnicode:xi
Creator:Jumphand
Version:FOUR DIMENSIONS
Source:MAXBEAT
Tags:Happy Hardcore, BMS, FDFD, Kurante, Glorious Crown, featured artist, fa, 5key
BeatmapID:4352627
BeatmapSetID:2078669

[Difficulty]
HPDrainRate:8
CircleSize:5
OverallDifficulty:8
ApproachRate:5
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
0,0,"bg.jpg",0,0
//Break Periods
//Storyboard Layer 0 (Background)
//Storyboard Layer 1 (Fail)
//Storyboard Layer 2 (Pass)
//Storyboard Layer 3 (Foreground)
//Storyboard Layer 4 (Overlay)
//Storyboard Sound Samples

[TimingPoints]
1058,270.000000027,4,3,0,25,1,0
98258,-100,4,3,0,25,0,1
137138,-100,4,3,0,25,0,0


[HitObjects]
51,192,1058,5,0,0:0:0:0:
256,192,1058,1,0,0:0:0:0:
460,192,1058,1,0,0:0:0:0:
358,192,1193,1,0,0:0:0:0:
153,192,1193,1,0,0:0:0:0:
51,192,1260,1,0,0:0:0:0:
153,192,1463,1,0,0:0:0:0:
51,192,1463,1,0,0:0:0:0:
358,192,1463,1,0,0:0:0:0:
153,192,1733,1,0,0:0:0:0:
358,192,1733,1,0,0:0:0:0:
51,192,1733,1,0,0:0:0:0:
51,192,1868,1,0,0:0:0:0:
153,192,2003,1,0,0:0:0:0:
51,192,2003,1,0,0:0:0:0:
358,192,2003,1,0,0:0:0:0:
51,192,2138,1,0,0:0:0:0:
358,192,2273,1,0,0:0:0:0:
153,192,2273,1,0,0:0:0:0:
51,192,2340,1,0,0:0:0:0:
358,192,2543,1,0,0:0:0:0:
153,192,2543,1,0,0:0:0:0:
51,192,2543,1,0,0:0:0:0:
51,192,2678,1,0,0:0:0:0:
358,192,2813,1,0,0:0:0:0:
51,192,2813,1,0,0:0:0:0:
153,192,2813,1,0,0:0:0:0:
51,192,2948,1,0,0:0:0:0:
358,192,3083,1,0,0:0:0:0:
51,192,3083,1,0,0:0:0:0:
153,192,3083,1,0,0:0:0:0:
51,192,3218,1,0,0:0:0:0:
256,192,3218,1,0,0:0:0:0:
460,192,3218,1,0,0:0:0:0:
358,192,3353,1,0,0:0:0:0:
153,192,3353,1,0,0:0:0:0:
51,192,3420,1,0,0:0:0:0:
153,192,3623,1,0,0:0:0:0:
51,192,3623,1,0,0:0:0:0:
358,192,3623,1,0,0:0:0:0:
153,192,3893,1,0,0:0:0:0:
358,192,3893,1,0,0:0:0:0:
51,192,3893,1,0,0:0:0:0:
51,192,4028,1,0,0:0:0:0:
153,192,4163,1,0,0:0:0:0:
51,192,4163,1,0,0:0:0:0:
358,192,4163,1,0,0:0:0:0:
51,192,4298,1,0,0:0:0:0:
358,192,4433,1,0,0:0:0:0:
153,192,4433,1,0,0:0:0:0:
51,192,4500,1,0,0:0:0:0:
358,192,4703,1,0,0:0:0:0:
153,192,4703,1,0,0:0:0:0:
51,192,4703,1,0,0:0:0:0:
51,192,4838,1,0,0:0:0:0:
153,192,4905,1,0,0:0:0:0:
358,192,4973,1,0,0:0:0:0:
51,192,4973,1,0,0:0:0:0:
460,192,5006,1,0,0:0:0:0:
153,192,5040,1,0,0:0:0:0:
256,192,5074,1,0,0:0:0:0:
358,192,5108,1,0,0:0:0:0:
460,192,5108,1,0,0:0:0:0:
51,192,5108,1,0,0:0:0:0:
358,192,5243,1,0,0:0:0:0:
51,192,5243,1,0,0:0:0:0:
153,192,5243,1,0,0:0:0:0:
256,192,5378,1,0,0:0:0:0:
51,192,5378,1,0,0:0:0:0:
358,192,5445,1,0,0:0:0:0:
153,192,5513,1,0,0:0:0:0:
460,192,5513,1,0,0:0:0:0:
358,192,5580,1,0,0:0:0:0:
51,192,5648,1,0,0:0:0:0:
256,192,5648,1,0,0:0:0:0:
153,192,5715,1,0,0:0:0:0:
460,192,5715,1,0,0:0:0:0:
358,192,5783,1,0,0:0:0:0:
256,192,5850,1,0,0:0:0:0:
51,192,5918,1,0,0:0:0:0:
460,192,5918,1,0,0:0:0:0:
358,192,5985,1,0,0:0:0:0:
51,192,6053,1,0,0:0:0:0:
460,192,6053,1,0,0:0:0:0:
153,192,6120,1,0,0:0:0:0:
460,192,6188,1,0,0:0:0:0:
256,192,6188,1,0,0:0:0:0:
51,192,6255,1,0,0:0:0:0:
358,192,6255,1,0,0:0:0:0:
153,192,6323,1,0,0:0:0:0:
256,192,6390,1,0,0:0:0:0:
153,192,6458,1,0,0:0:0:0:
358,192,6458,1,0,0:0:0:0:
51,192,6525,1,0,0:0:0:0:
256,192,6593,1,0,0:0:0:0:
460,192,6593,1,0,0:0:0:0:
51,192,6660,1,0,0:0:0:0:
358,192,6728,1,0,0:0:0:0:
153,192,6728,1,0,0:0:0:0:
460,192,6795,1,0,0:0:0:0:
256,192,6795,1,0,0:0:0:0:
51,192,6863,1,0,0:0:0:0:
153,192,6930,1,0,0:0:0:0:
51,192,6998,1,0,0:0:0:0:
256,192,6998,1,0,0:0:0:0:
358,192,7065,1,0,0:0:0:0:
460,192,7133,1,0,0:0:0:0:
153,192,7133,1,0,0:0:0:0:
358,192,7200,1,0,0:0:0:0:
256,192,7268,1,0,0:0:0:0:
51,192,7268,1,0,0:0:0:0:
153,192,7335,1,0,0:0:0:0:
460,192,7335,1,0,0:0:0:0:
358,192,7403,1,0,0:0:0:0:
256,192,7470,1,0,0:0:0:0:
